path,relative_path
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Healthy_-_Acinar_Hea_01754087.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Healthy_-_Acinar_Hea_01754087.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Healthy_-_Acinar_Hea_01832835.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Healthy_-_Acinar_Hea_01832835.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Healthy_-_Acinar_Hea_01832835.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Healthy_-_Acinar_Hea_01832835.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Healthy_-_Acinar_Hea_01835382.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Healthy_-_Acinar_Hea_01835382.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Healthy_-_Acinar_Hea_01835382.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Healthy_-_Acinar_Hea_01835382.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Tumor_-_Acinar_Healt_01607965.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Tumor_-_Acinar_Healt_01607965.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Tumor_-_Acinar_Healt_01607965.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Tumor_-_Acinar_Healt_01607965.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Tumor_-_Acinar_Healt_01687004.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Tumor_-_Acinar_Healt_01687004.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Tumor_-_Acinar_Healt_01687004.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Tumor_-_Acinar_Healt_01687004.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Tumor_-_Acinar_Healt_01754831.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Tumor_-_Acinar_Healt_01754831.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Tumor_-_Acinar_Healt_01754831.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Tumor_-_Acinar_Healt_01754831.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Tumor_-_Acinar_Healt_01833579.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Tumor_-_Acinar_Healt_01833579.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Tumor_-_Acinar_Healt_01833579.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Tumor_-_Acinar_Healt_01833579.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Tumor_-_Acinar_Healt_01836126.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Tumor_-_Acinar_Healt_01836126.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Tumor_-_Acinar_Healt_01836126.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Duct_Tumor_-_Acinar_Healt_01836126.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Glandular_Tumor_Tumor_-_A_01592724.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Glandular_Tumor_Tumor_-_A_01592724.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Glandular_Tumor_Tumor_-_A_01592724.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Glandular_Tumor_Tumor_-_A_01592724.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Glandular_Tumor_Tumor_-_A_01671763.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Glandular_Tumor_Tumor_-_A_01671763.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Glandular_Tumor_Tumor_-_A_01671763.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Glandular_Tumor_Tumor_-_A_01671763.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Glandular_Tumor_Tumor_-_A_01739590.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Glandular_Tumor_Tumor_-_A_01739590.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Glandular_Tumor_Tumor_-_A_01739590.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Glandular_Tumor_Tumor_-_A_01739590.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Glandular_Tumor_Tumor_-_A_01818338.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Glandular_Tumor_Tumor_-_A_01818338.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Glandular_Tumor_Tumor_-_A_01818338.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Glandular_Tumor_Tumor_-_A_01818338.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Glandular_Tumor_Tumor_-_A_01820885.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Glandular_Tumor_Tumor_-_A_01820885.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Glandular_Tumor_Tumor_-_A_01820885.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_Glandular_Tumor_Tumor_-_A_01820885.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Healthy_-_Acinar_He_01614730.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Healthy_-_Acinar_He_01614730.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Healthy_-_Acinar_He_01614730.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Healthy_-_Acinar_He_01614730.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Healthy_-_Acinar_He_01693769.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Healthy_-_Acinar_He_01693769.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Healthy_-_Acinar_He_01693769.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Healthy_-_Acinar_He_01693769.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Healthy_-_Acinar_He_01761596.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Healthy_-_Acinar_He_01761596.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Healthy_-_Acinar_He_01761596.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Healthy_-_Acinar_He_01761596.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Healthy_-_Acinar_He_01840344.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Healthy_-_Acinar_He_01840344.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Healthy_-_Acinar_He_01840344.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Healthy_-_Acinar_He_01840344.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Healthy_-_Acinar_He_01842891.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Healthy_-_Acinar_He_01842891.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Healthy_-_Acinar_He_01842891.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Healthy_-_Acinar_He_01842891.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Tumor_-_Acinar_Heal_01615656.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Tumor_-_Acinar_Heal_01615656.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Tumor_-_Acinar_Heal_01615656.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Tumor_-_Acinar_Heal_01615656.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Tumor_-_Acinar_Heal_01694695.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Tumor_-_Acinar_Heal_01694695.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Tumor_-_Acinar_Heal_01694695.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Tumor_-_Acinar_Heal_01694695.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Tumor_-_Acinar_Heal_01762522.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Tumor_-_Acinar_Heal_01762522.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Tumor_-_Acinar_Heal_01762522.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Tumor_-_Acinar_Heal_01762522.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Tumor_-_Acinar_Heal_01841270.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Tumor_-_Acinar_Heal_01841270.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Tumor_-_Acinar_Heal_01841270.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Tumor_-_Acinar_Heal_01841270.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Tumor_-_Acinar_Heal_01843817.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Tumor_-_Acinar_Heal_01843817.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Tumor_-_Acinar_Heal_01843817.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PanIN_Tumor_-_Acinar_Heal_01843817.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PoorlyDiffTumor_Tumor_-_A_01584225.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PoorlyDiffTumor_Tumor_-_A_01584225.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PoorlyDiffTumor_Tumor_-_A_01584225.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PoorlyDiffTumor_Tumor_-_A_01584225.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PoorlyDiffTumor_Tumor_-_A_01663264.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PoorlyDiffTumor_Tumor_-_A_01663264.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PoorlyDiffTumor_Tumor_-_A_01663264.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PoorlyDiffTumor_Tumor_-_A_01663264.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PoorlyDiffTumor_Tumor_-_A_01731091.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PoorlyDiffTumor_Tumor_-_A_01731091.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PoorlyDiffTumor_Tumor_-_A_01731091.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PoorlyDiffTumor_Tumor_-_A_01731091.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PoorlyDiffTumor_Tumor_-_A_01809839.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PoorlyDiffTumor_Tumor_-_A_01809839.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PoorlyDiffTumor_Tumor_-_A_01809839.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PoorlyDiffTumor_Tumor_-_A_01809839.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PoorlyDiffTumor_Tumor_-_A_01812386.pdf,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PoorlyDiffTumor_Tumor_-_A_01812386.pdf
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PoorlyDiffTumor_Tumor_-_A_01812386.png,Example_Dataset/Outputs/6_DE_Vis/figures/de/top/segment/top_genes_limma_trend_GeoDiff_PoorlyDiffTumor_Tumor_-_A_01812386.png
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/results/de/conserved_genes_across_models.csv,Example_Dataset/Outputs/6_DE_Vis/results/de/conserved_genes_across_models.csv
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/results/de/conserved_genes_across_models.rds,Example_Dataset/Outputs/6_DE_Vis/results/de/conserved_genes_across_models.rds
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/results/de/de_gene_counts_by_method.csv,Example_Dataset/Outputs/6_DE_Vis/results/de/de_gene_counts_by_method.csv
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/results/de/de_summary_dream_GeoDiffCounts.csv,Example_Dataset/Outputs/6_DE_Vis/results/de/de_summary_dream_GeoDiffCounts.csv
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/results/de/de_summary_limma_trend_GeoDiff.csv,Example_Dataset/Outputs/6_DE_Vis/results/de/de_summary_limma_trend_GeoDiff.csv
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/results/de/de_summary_limma_trend_Q3.csv,Example_Dataset/Outputs/6_DE_Vis/results/de/de_summary_limma_trend_Q3.csv
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/results/de/de_summary_limma_voom_GeoDiff.csv,Example_Dataset/Outputs/6_DE_Vis/results/de/de_summary_limma_voom_GeoDiff.csv
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/results/de/de_summary_limma_voom_TMM.csv,Example_Dataset/Outputs/6_DE_Vis/results/de/de_summary_limma_voom_TMM.csv
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/results/de/fold_changes_all_models.rds,Example_Dataset/Outputs/6_DE_Vis/results/de/fold_changes_all_models.rds
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/results/de/method_contrast_inventory.csv,Example_Dataset/Outputs/6_DE_Vis/results/de/method_contrast_inventory.csv
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/results/de/method_signal_summary.csv,Example_Dataset/Outputs/6_DE_Vis/results/de/method_signal_summary.csv
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/results/de/pvals_all_models.rds,Example_Dataset/Outputs/6_DE_Vis/results/de/pvals_all_models.rds
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/results/de/robust_DE_genes.txt,Example_Dataset/Outputs/6_DE_Vis/results/de/robust_DE_genes.txt
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/tables/core_visualisation_audit.csv,Example_Dataset/Outputs/6_DE_Vis/tables/core_visualisation_audit.csv
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/tables/gene_boxplot_summary.csv,Example_Dataset/Outputs/6_DE_Vis/tables/gene_boxplot_summary.csv
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/tables/method_availability_from_5a.csv,Example_Dataset/Outputs/6_DE_Vis/tables/method_availability_from_5a.csv
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/tables/method_contrast_inventory.csv,Example_Dataset/Outputs/6_DE_Vis/tables/method_contrast_inventory.csv
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/tables/missing_requested_genes.csv,Example_Dataset/Outputs/6_DE_Vis/tables/missing_requested_genes.csv
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/tables/segment_label_audit.csv,Example_Dataset/Outputs/6_DE_Vis/tables/segment_label_audit.csv
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/tables/selected_contrast_heatmap_audit.csv,Example_Dataset/Outputs/6_DE_Vis/tables/selected_contrast_heatmap_audit.csv
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/tables/selected_expression_object_summary.csv,Example_Dataset/Outputs/6_DE_Vis/tables/selected_expression_object_summary.csv
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/tables/selected_method_contrast_inventory.csv,Example_Dataset/Outputs/6_DE_Vis/tables/selected_method_contrast_inventory.csv
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/tables/selected_method_status.csv,Example_Dataset/Outputs/6_DE_Vis/tables/selected_method_status.csv
C:/R/gmx/Example_Dataset/Outputs/6_DE_Vis/tables/visualisation_expression_object_availability.csv,Example_Dataset/Outputs/6_DE_Vis/tables/visualisation_expression_object_availability.csv
